method,block,index,scenario_seed,throughput_mbps,avg_delay_ms,offered_packets,accepted_packets,completed_on_time_packets,queue_overflow_packets,deadline_expired_packets,queue_overflow_packet_probability,deadline_expiration_probability,deadline_expiration_given_admission,total_packet_failure_probability,on_time_delivery_probability,deadline_violation_prob,queue_saturation_device_slot_probability,queue_saturation_slot_probability,energy_j,energy_eff_bpj,minimum_battery_fraction,battery_penalty_activation_possible,jain_fairness_classes,jain_fairness_devices,utilization,mean_scheduled_channels,idle_channel_rate,reservation_conflict_rate,valid_schedule_rate,channel_action_entropy,power_action_entropy,deadline_total,measurement_steps,deadline_followup_steps,total_simulated_steps,background_arrivals_followup,background_overflow_followup,background_deadline_expired_followup,warm_start_packets_excluded,warm_start_deadline_expired_excluded,followup_delivered_bits,followup_energy_j,monitored_residual_packets,packet_outcome_conservation_error,monitored_cohort_complete,regime_code,deadline_expiration_class0,deadline_expiration_given_admission_class0,total_packet_failure_class0,on_time_delivery_class0,deadline_violation_class0,queue_overflow_class0,offered_packets_class0,accepted_packets_class0,completed_on_time_packets_class0,deadline_expired_packets_class0,monitored_residual_packets_class0,served_bits_class0,deadline_expiration_class1,deadline_expiration_given_admission_class1,total_packet_failure_class1,on_time_delivery_class1,deadline_violation_class1,queue_overflow_class1,offered_packets_class1,accepted_packets_class1,completed_on_time_packets_class1,deadline_expired_packets_class1,monitored_residual_packets_class1,served_bits_class1,deadline_expiration_class2,deadline_expiration_given_admission_class2,total_packet_failure_class2,on_time_delivery_class2,deadline_violation_class2,queue_overflow_class2,offered_packets_class2,accepted_packets_class2,completed_on_time_packets_class2,deadline_expired_packets_class2,monitored_residual_packets_class2,served_bits_class2,phase_pre_surge_slots,phase_pre_surge_throughput_mbps,phase_pre_surge_queue_overflow_packet_probability,phase_pre_surge_deadline_violation_class0,phase_pre_surge_deadline_expiration_probability_by_arrival_cohort,phase_surge_slots,phase_surge_throughput_mbps,phase_surge_queue_overflow_packet_probability,phase_surge_deadline_violation_class0,phase_surge_deadline_expiration_probability_by_arrival_cohort,phase_degradation_slots,phase_degradation_throughput_mbps,phase_degradation_queue_overflow_packet_probability,phase_degradation_deadline_violation_class0,phase_degradation_deadline_expiration_probability_by_arrival_cohort,phase_recovery_slots,phase_recovery_throughput_mbps,phase_recovery_queue_overflow_packet_probability,phase_recovery_deadline_violation_class0,phase_recovery_deadline_expiration_probability_by_arrival_cohort,phase_stationary_slots,phase_stationary_throughput_mbps,phase_stationary_queue_overflow_packet_probability,phase_stationary_deadline_violation_class0,phase_stationary_deadline_violation_prob,phase_stationary_deadline_expiration_probability_by_arrival_cohort,phase_stationary_total_packet_failure_probability_by_arrival_cohort,phase_stationary_on_time_delivery_probability_by_arrival_cohort,phase_stationary_deadline_expiration_class0_by_arrival_cohort,phase_stationary_queue_backlog_packets_class0,phase_stationary_service_bits_class0,phase_stationary_deadline_expiration_class1_by_arrival_cohort,phase_stationary_queue_backlog_packets_class1,phase_stationary_service_bits_class1,phase_stationary_deadline_expiration_class2_by_arrival_cohort,phase_stationary_queue_backlog_packets_class2,phase_stationary_service_bits_class2,phase_domain_base_slots,phase_domain_base_throughput_mbps,phase_domain_base_queue_overflow_packet_probability,phase_domain_base_deadline_violation_class0,phase_domain_base_deadline_expiration_probability_by_arrival_cohort,phase_domain_shift_slots,phase_domain_shift_throughput_mbps,phase_domain_shift_queue_overflow_packet_probability,phase_domain_shift_deadline_violation_class0,phase_domain_shift_deadline_expiration_probability_by_arrival_cohort,recovery_achieved,recovery_time_slots,recovery_time_slots_censored,recovery_slots_observed,cohort_goodput_mbps,cohort_on_time_payload_bits,controller_median_ms,controller_p95_ms,decision_median_ms,decision_p95_ms,episode_wall_seconds,selected_service_prediction_bias_bits,selected_service_prediction_mae_bits,predicted_service_bits_primary
LyapunovDPP-Energy,9,53,411009053,3.522216303836726,7.980535279805353,417.0,416.0,411.0,1.0,5.0,0.002398081534772182,0.011990407673860911,0.01201923076923077,0.014388489208633094,0.9856115107913669,0.011990407673860911,0.003935185185185185,0.09444444444444444,0.07356124662878326,8618654.029750193,0.9995350743371721,0.0,0.952633090285205,0.9424696781025558,0.97,4.85,0.03,0.0,1.0,0.9999445391464749,0.767270771210311,5.0,180.0,180.0,360.0,415.0,1.0,4.0,11.0,0.0,610580.6905111148,0.07100416761444625,0.0,0.0,1.0,0.0,0.02358490566037736,0.023696682464454975,0.02830188679245283,0.9716981132075472,0.02358490566037736,0.0047169811320754715,212.0,211.0,206.0,5.0,0.0,193283.4200661049,0.0,0.0,0.0,1.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,164799.99999999997,0.0,0.0,0.0,1.0,0.0,0.0,105.0,105.0,105.0,0.0,0.0,275915.5146245056,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,180.0,3.522216303836726,0.002398081534772182,0.02358490566037736,0.011990407673860911,0.011990407673860911,0.014388489208633094,0.9856115107913669,0.02358490566037736,2.1,193283.4200661049,0.0,3.716666666666667,164799.99999999997,0.0,10.327777777777778,275915.5146245056,0.0,,,,,0.0,,,,,,,0.0,0.0,3.4355555555555557,618400.0,1.2999,2.1464799999999977,1.2999,2.1464799999999977,0.8402425999520347,0.0,0.0,633998.9346906106
SASP,9,53,411009053,3.529986794541608,4.601918465227818,417.0,417.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08568013969279124,7415926.553058002,0.9995256007507641,0.0,0.9528531241981266,0.9401091797984134,0.9588888888888889,4.794444444444444,0.04111111111111111,0.0,1.0,0.9998011207056094,0.9399326281984326,0.0,180.0,180.0,360.0,415.0,0.0,0.0,11.0,0.0,614801.9013408624,0.08337756777329777,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,212.0,212.0,212.0,0.0,0.0,194400.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,164800.0,0.0,0.0,0.0,1.0,0.0,0.0,105.0,105.0,105.0,0.0,0.0,276197.62301748956,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,180.0,3.529986794541608,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20555555555555555,194400.0,0.0,0.7444444444444445,164800.0,0.0,7.561111111111111,276197.62301748956,0.0,,,,,0.0,,,,,,,0.0,0.0,3.4655555555555555,623800.0,2.6439,6.149609999999986,2.6306,6.121879999999986,1.6408079999964684,0.0,0.0,635397.6230174894
MaxRateMatching,9,53,411009053,3.537137177683762,5.5443645083932855,417.0,417.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07898921413156737,8060400.384824584,0.999531067965544,0.0,0.9519142136733046,0.9394938621602255,0.9744444444444444,4.872222222222222,0.025555555555555557,0.0,1.0,0.9999451525317826,0.859189935438518,0.0,180.0,180.0,360.0,415.0,1.0,1.0,11.0,0.0,609513.1764326103,0.07626783502065197,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,212.0,212.0,212.0,0.0,0.0,194400.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,164800.0,0.0,0.0,0.0,1.0,0.0,0.0,105.0,105.0,105.0,0.0,0.0,277484.69198307715,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,180.0,3.537137177683762,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,194400.0,0.0,1.3833333333333333,164800.0,0.0,9.033333333333333,277484.69198307715,0.0,,,,,0.0,,,,,,,0.0,0.0,3.4655555555555555,623800.0,0.9341,2.53216,0.9341,2.53216,0.7545529999770224,0.0,0.0,636684.6919830771
MaxWeight,9,53,411009053,3.53103925335821,7.007334963325183,417.0,417.0,409.0,0.0,8.0,0.0,0.019184652278177457,0.019184652278177457,0.019184652278177457,0.9808153477218226,0.019184652278177457,0.000925925925925926,0.022222222222222223,0.07913652200508675,8031526.398944136,0.9995256007507644,0.0,0.9512247925093623,0.9404934670539417,0.9688888888888889,4.844444444444444,0.03111111111111111,0.0,1.0,0.9999812625463592,0.8599312261959113,8.0,180.0,180.0,360.0,415.0,0.0,1.0,11.0,0.0,613973.3150249576,0.07529970907867871,0.0,0.0,1.0,0.0,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.9622641509433962,0.03773584905660377,0.0,212.0,212.0,204.0,8.0,0.0,193070.9499501255,0.0,0.0,0.0,1.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,164800.0,0.0,0.0,0.0,1.0,0.0,0.0,105.0,105.0,105.0,0.0,0.0,277716.11565435247,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,180.0,3.53103925335821,0.0,0.03773584905660377,0.019184652278177457,0.019184652278177457,0.019184652278177457,0.9808153477218226,0.03773584905660377,2.561111111111111,193070.9499501255,0.0,3.0722222222222224,164800.0,0.0,8.816666666666666,277716.11565435247,0.0,,,,,0.0,,,,,,,0.0,0.0,3.4255555555555555,616600.0,1.3141,5.208029999999998,1.3141,5.208029999999998,0.9221148999640718,0.0,0.0,635587.0656044778
WeightedMaxWeight,9,53,411009053,3.5382174111505837,6.669064748201439,417.0,417.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0795287619044399,8008161.057157733,0.9995256007507645,0.0,0.951771934131413,0.9400308037815962,0.9822222222222222,4.911111111111111,0.017777777777777778,0.0,1.0,0.9999304900476524,0.8425539554902112,0.0,180.0,180.0,360.0,415.0,0.0,0.0,11.0,0.0,614010.8659928952,0.07705640321059865,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,212.0,212.0,212.0,0.0,0.0,194400.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,164800.0,0.0,0.0,0.0,1.0,0.0,0.0,105.0,105.0,105.0,0.0,0.0,277679.1340071052,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,180.0,3.5382174111505837,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4722222222222222,194400.0,0.0,2.1277777777777778,164800.0,0.0,10.827777777777778,277679.1340071052,0.0,,,,,0.0,,,,,,,0.0,0.0,3.4655555555555555,623800.0,1.0514,2.4058199999999927,1.0514,2.4058199999999927,0.7916466000024229,0.0,0.0,636879.134007105
EDF,9,53,411009053,3.505370657792498,5.880095923261391,417.0,417.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0806103349274246,7827367.532596459,0.9995010376427855,0.0,0.9560455031358546,0.9393114390450249,0.99,4.95,0.01,0.0,1.0,0.999994518746883,0.8625877744223863,0.0,180.0,180.0,360.0,415.0,0.0,0.0,11.0,0.0,617851.6221547843,0.07752596795259309,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,212.0,212.0,212.0,0.0,0.0,194400.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,164800.0,0.0,0.0,0.0,1.0,0.0,0.0,105.0,105.0,105.0,0.0,0.0,271766.7184026491,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,180.0,3.505370657792498,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2111111111111111,194400.0,0.0,0.7722222222222223,164800.0,0.0,10.405555555555555,271766.7184026491,0.0,,,,,0.0,,,,,,,0.0,0.0,3.4655555555555555,623800.0,1.0498,3.241409999999992,1.0498,3.241409999999992,0.9614209999563172,0.0,0.0,630966.7184026496
SASP,9,54,411009054,3.1754444444444445,2.1923076923076925,442.0,442.0,442.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0787460167831383,7258525.870255713,0.9995662333333343,0.0,0.8790122198729391,0.9243918695306698,0.7788888888888889,3.8944444444444444,0.22111111111111112,0.0,1.0,0.9985937987305356,0.941213963144343,0.0,180.0,180.0,360.0,435.0,0.0,0.0,8.0,0.0,575720.7346754592,0.07950388668118523,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,256.0,256.0,256.0,0.0,0.0,232200.0,0.0,0.0,0.0,1.0,0.0,0.0,152.0,152.0,152.0,0.0,0.0,248380.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,34.0,34.0,0.0,0.0,91000.00000000001,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,180.0,3.1754444444444445,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2388888888888889,232200.0,0.0,1.3,248380.0,0.0,1.488888888888889,91000.00000000001,0.0,,,,,0.0,,,,,,,0.0,0.0,3.1222222222222222,562000.0,2.6669,8.667549999999999,2.6212,8.639179999999998,1.568604499916546,0.0,0.0,571580.0
MaxRateMatching,9,54,411009054,3.176479893893179,2.31447963800905,442.0,442.0,442.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06751192436784079,8469116.919042116,0.9996052546456825,0.0,0.8828918128664079,0.9231226437656097,0.78,3.9,0.22,0.0,1.0,0.9914928021486623,0.9288342529608771,0.0,180.0,180.0,360.0,435.0,0.0,0.0,8.0,0.0,576369.8216091946,0.06767814346100642,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,256.0,256.0,256.0,0.0,0.0,232200.0,0.0,0.0,0.0,1.0,0.0,0.0,152.0,152.0,152.0,0.0,0.0,246780.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,34.0,34.0,0.0,0.0,92786.38090077211,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,180.0,3.176479893893179,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,232200.0,0.0,1.75,246780.0,0.0,1.2555555555555555,92786.38090077211,0.0,,,,,0.0,,,,,,,0.0,0.0,3.1222222222222222,562000.0,0.8151,1.9370699999999972,0.8151,1.9370699999999972,0.6609115999890491,0.0,0.0,571766.380900772
MaxWeight,9,54,411009054,3.1753687827820665,2.5407239819004523,442.0,442.0,442.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0670705076883123,8521873.48211132,0.9995982366148315,0.0,0.8825633142227078,0.9254089752564287,0.7811111111111111,3.9055555555555554,0.21888888888888888,0.0,1.0,0.9911492641031217,0.92413824813149,0.0,180.0,180.0,360.0,435.0,0.0,0.0,8.0,0.0,576569.8216091947,0.0683643057962804,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,256.0,256.0,256.0,0.0,0.0,230400.0,0.0,0.0,0.0,1.0,0.0,0.0,152.0,152.0,152.0,0.0,0.0,248380.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,34.0,34.0,0.0,0.0,92786.38090077214,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,180.0,3.1753687827820665,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7777777777777778,230400.0,0.0,2.088888888888889,248380.0,0.0,1.0222222222222221,92786.38090077214,0.0,,,,,0.0,,,,,,,0.0,0.0,3.1222222222222222,562000.0,0.8051,1.7676899999999987,0.8051,1.7676899999999987,0.6289440999971703,0.0,0.0,571566.3809007719
WeightedMaxWeight,9,54,411009054,3.17484863623926,2.416289592760181,442.0,442.0,442.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06791508084486296,8414519.240998482,0.9996017456302569,0.0,0.8810246604387005,0.9236521185426787,0.7811111111111111,3.9055555555555554,0.21888888888888888,0.0,1.0,0.9909603545937834,0.9364622770413481,0.0,180.0,180.0,360.0,435.0,0.0,0.0,8.0,0.0,576663.4479869001,0.06799113001023728,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,256.0,256.0,256.0,0.0,0.0,232200.0,0.0,0.0,0.0,1.0,0.0,0.0,152.0,152.0,152.0,0.0,0.0,247390.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,34.0,34.0,0.0,0.0,91882.75452306677,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,180.0,3.17484863623926,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4388888888888889,232200.0,0.0,1.9722222222222223,247390.0,0.0,1.1555555555555554,91882.75452306677,0.0,,,,,0.0,,,,,,,0.0,0.0,3.1222222222222222,562000.0,0.8894,2.374309999999999,0.8894,2.374309999999999,0.8360957999248058,0.0,0.0,571472.7545230668
EDF,9,54,411009054,3.1754444444444445,2.1968325791855206,442.0,442.0,442.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06740302252078514,8480035.147144051,0.9996017456302574,0.0,0.8790122198729391,0.9243918695306698,0.78,3.9,0.22,0.0,1.0,0.9944215630856681,0.924456334949358,0.0,180.0,180.0,360.0,435.0,0.0,0.0,8.0,0.0,575720.7346754589,0.06824484414627963,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,256.0,256.0,256.0,0.0,0.0,232200.0,0.0,0.0,0.0,1.0,0.0,0.0,152.0,152.0,152.0,0.0,0.0,248380.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,34.0,34.0,0.0,0.0,90999.99999999999,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,180.0,3.1754444444444445,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2388888888888889,232200.0,0.0,1.2722222222222221,248380.0,0.0,1.5166666666666666,90999.99999999999,0.0,,,,,0.0,,,,,,,0.0,0.0,3.1222222222222222,562000.0,0.9021,2.904239999999998,0.9021,2.904239999999998,0.8270773000549525,0.0,0.0,571580.0
LyapunovDPP-Energy,9,54,411009054,3.1603687827820672,2.988610478359909,442.0,439.0,439.0,3.0,0.0,0.006787330316742082,0.0,0.0,0.006787330316742082,0.9932126696832579,0.0,0.0011574074074074073,0.027777777777777776,0.05701005911394736,9978351.009315133,0.9995982366148313,0.0,0.8830973053293807,0.926327640651627,0.7788888888888889,3.8944444444444444,0.22111111111111112,0.0,1.0,0.9980923082964198,0.6897944017631941,0.0,180.0,180.0,360.0,435.0,0.0,1.0,8.0,0.0,576116.8508221641,0.05941808730122986,0.0,0.0,1.0,0.0,0.0,0.0,0.01171875,0.98828125,0.0,0.01171875,256.0,253.0,253.0,0.0,0.0,227700.0,0.0,0.0,0.0,1.0,0.0,0.0,152.0,152.0,152.0,0.0,0.0,248380.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,34.0,34.0,0.0,0.0,92786.38090077213,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,180.0,3.1603687827820672,0.006787330316742082,0.0,0.0,0.0,0.006787330316742082,0.9932126696832579,0.0,0.95,227700.0,0.0,2.0055555555555555,248380.0,0.0,1.988888888888889,92786.38090077213,0.0,,,,,0.0,,,,,,,0.0,0.0,3.107222222222222,559300.0,0.9043,2.5994599999999983,0.9043,2.5994599999999983,0.8901947000995278,0.0,0.0,568866.380900772
MaxRateMatching,9,55,411009055,3.2701593563964324,3.6273584905660377,424.0,424.0,424.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07225853816087693,8146147.142374105,0.9992988264824201,0.0,0.9642503659342839,0.9056215847030774,0.86,4.3,0.14,0.0,1.0,0.9980237280323849,0.9226838211333506,0.0,180.0,180.0,360.0,382.0,0.0,0.0,8.0,0.0,542382.420689052,0.0662175235696213,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,212.0,212.0,212.0,0.0,0.0,191700.0,0.0,0.0,0.0,1.0,0.0,0.0,151.0,151.0,151.0,0.0,0.0,244570.0,0.0,0.0,0.0,1.0,0.0,0.0,61.0,61.0,61.0,0.0,0.0,152358.68415135745,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,180.0,3.2701593563964324,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.35,191700.0,0.0,2.088888888888889,244570.0,0.0,2.9166666666666665,152358.68415135745,0.0,,,,,0.0,,,,,,,0.0,0.0,3.283333333333333,591000.0,0.9028,3.084839999999998,0.9028,3.084839999999998,0.9826056999154389,0.0,0.0,588628.6841513579
MaxWeight,9,55,411009055,3.2529194594366486,3.94811320754717,424.0,424.0,424.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07196159467378575,8136638.79118972,0.999302335497846,0.0,0.9683058633257947,0.9087567396334836,0.8566666666666667,4.283333333333333,0.14333333333333334,0.0,1.0,0.9973961361599918,0.921697197429068,0.0,180.0,180.0,360.0,382.0,0.0,1.0,8.0,0.0,545435.8279839287,0.06657703683909316,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,212.0,212.0,212.0,0.0,0.0,189000.0,0.0,0.0,0.0,1.0,0.0,0.0,151.0,151.0,151.0,0.0,0.0,241177.56205957406,0.0,0.0,0.0,1.0,0.0,0.0,61.0,61.0,61.0,0.0,0.0,155347.94063902256,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,180.0,3.2529194594366486,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8277777777777777,189000.0,0.0,2.2888888888888888,241177.56205957406,0.0,2.838888888888889,155347.94063902256,0.0,,,,,0.0,,,,,,,0.0,0.0,3.283333333333333,591000.0,0.8698,2.0683,0.8698,2.0683,0.6905628000386059,0.0,0.0,585525.5026985967
WeightedMaxWeight,9,55,411009055,3.250690484729126,3.794811320754717,424.0,424.0,424.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07228306869583145,8094901.030190857,0.9992882994361436,0.0,0.9659380932013536,0.9007144567466009,0.86,4.3,0.14,0.0,1.0,0.9981055466497428,0.9225800159182759,0.0,180.0,180.0,360.0,382.0,0.0,1.0,8.0,0.0,545837.0434312829,0.06642426020024056,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,212.0,212.0,212.0,0.0,0.0,191700.0,0.0,0.0,0.0,1.0,0.0,0.0,151.0,151.0,151.0,0.0,0.0,241475.92481337805,0.0,0.0,0.0,1.0,0.0,0.0,61.0,61.0,61.0,0.0,0.0,151948.36243786436,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,180.0,3.250690484729126,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3111111111111111,191700.0,0.0,2.1166666666666667,241475.92481337805,0.0,3.0166666666666666,151948.36243786436,0.0,,,,,0.0,,,,,,,0.0,0.0,3.283333333333333,591000.0,0.7694,1.3977799999999994,0.7694,1.3977799999999994,0.6128267000894994,0.0,0.0,585124.2872512423
EDF,9,55,411009055,3.2549464145292504,3.099056603773585,424.0,424.0,424.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07215546685298187,8119833.190311522,0.9992777723898674,0.0,0.957502098665398,0.9002917270188608,0.8644444444444445,4.322222222222222,0.13555555555555557,0.0,1.0,0.9980906611580651,0.9179892645140891,0.0,180.0,180.0,360.0,382.0,0.0,0.0,8.0,0.0,545120.7502251444,0.06638779215816736,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,212.0,212.0,212.0,0.0,0.0,191700.0,0.0,0.0,0.0,1.0,0.0,0.0,151.0,151.0,151.0,0.0,0.0,247390.0,0.0,0.0,0.0,1.0,0.0,0.0,61.0,61.0,61.0,0.0,0.0,146800.35461526504,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,180.0,3.2549464145292504,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.21666666666666667,191700.0,0.0,1.2277777777777779,247390.0,0.0,2.966666666666667,146800.35461526504,0.0,,,,,0.0,,,,,,,0.0,0.0,3.283333333333333,591000.0,0.8333,1.5932499999999992,0.8333,1.5932499999999992,0.7212145999073982,0.0,0.0,585890.354615265
LyapunovDPP-Energy,9,55,411009055,3.222378914416468,4.5663507109004735,424.0,424.0,422.0,0.0,2.0,0.0,0.0047169811320754715,0.0047169811320754715,0.0047169811320754715,0.9952830188679245,0.0047169811320754715,0.0,0.0,0.06384149227207139,9085442.459945567,0.9992918084515691,0.0,0.9597051624785539,0.8983071666083825,0.8422222222222222,4.211111111111111,0.15777777777777777,0.0,1.0,0.9982517890922896,0.7847885351559619,2.0,180.0,180.0,360.0,382.0,0.0,1.0,8.0,0.0,550919.8142120406,0.06115819300057327,0.0,0.0,1.0,0.0,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.9905660377358491,0.009433962264150943,0.0,212.0,212.0,210.0,2.0,0.0,190792.24072052774,0.0,0.0,0.0,1.0,0.0,0.0,151.0,151.0,151.0,0.0,0.0,243088.62885799873,0.0,0.0,0.0,1.0,0.0,0.0,61.0,61.0,61.0,0.0,0.0,146147.33501643757,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,180.0,3.222378914416468,0.0,0.009433962264150943,0.0047169811320754715,0.0047169811320754715,0.0047169811320754715,0.9952830188679245,0.009433962264150943,0.6222222222222222,190792.24072052774,0.0,2.111111111111111,243088.62885799873,0.0,4.5055555555555555,146147.33501643757,0.0,,,,,0.0,,,,,,,0.0,0.0,3.2733333333333334,589200.0,0.923,2.1771499999999975,0.923,2.1771499999999975,0.7044168999418616,0.0,0.0,580028.2045949642
SASP,9,55,411009055,3.2543796117618493,3.1320754716981134,424.0,424.0,424.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07761643863682562,7547219.898327078,0.999305844513271,0.0,0.95838803411437,0.8990817501738597,0.8533333333333334,4.266666666666667,0.14666666666666667,0.0,1.0,0.9985796098090028,0.9645554050632422,0.0,180.0,180.0,360.0,382.0,0.0,0.0,8.0,0.0,545222.7747232765,0.07432835547510061,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,212.0,212.0,212.0,0.0,0.0,191700.0,0.0,0.0,0.0,1.0,0.0,0.0,151.0,151.0,151.0,0.0,0.0,246780.0,0.0,0.0,0.0,1.0,0.0,0.0,61.0,61.0,61.0,0.0,0.0,147308.33011713272,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,180.0,3.2543796117618493,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20555555555555555,191700.0,0.0,1.288888888888889,246780.0,0.0,2.9055555555555554,147308.33011713272,0.0,,,,,0.0,,,,,,,0.0,0.0,3.283333333333333,591000.0,2.3337,7.7867999999999835,2.3165,7.766819999999984,1.366653100005351,0.0,0.0,585788.3301171327
MaxWeight,9,56,411009056,3.0228613162749145,2.3225,400.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06380852540192397,8527309.376014482,0.9996610427042528,0.0,0.9309648523182878,0.91175815551863,0.7577777777777778,3.7888888888888888,0.24222222222222223,0.0,1.0,0.9878216488211738,0.8852962776909912,0.0,180.0,180.0,360.0,370.0,0.0,0.0,17.0,0.0,510128.9436415964,0.061690298505979214,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,223.0,223.0,223.0,0.0,0.0,201600.0,0.0,0.0,0.0,1.0,0.0,0.0,139.0,139.0,139.0,0.0,0.0,229155.2857431625,0.0,0.0,0.0,1.0,0.0,0.0,38.0,38.0,38.0,0.0,0.0,113359.75118632214,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,180.0,3.0228613162749145,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4111111111111111,201600.0,0.0,1.8388888888888888,229155.2857431625,0.0,1.1666666666666667,113359.75118632214,0.0,,,,,0.0,,,,,,,0.0,0.0,2.8994444444444443,521900.0,1.5084,3.5889,1.5084,3.5889,1.04488499998115,0.0,0.0,544115.0369294846
